[0.020s] Invoking command in '/home/marcos/arduinobot_ws/build/arduinobot_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/marcos/arduinobot_ws/install/arduinobot_py_examples:/home/marcos/ros2_ws/install/turtle_catch_them_all:/home/marcos/ros2_ws/install/my_py_pkg:/home/marcos/ros2_ws/install/exo1_py:/opt/ros/humble /usr/bin/cmake --build /home/marcos/arduinobot_ws/build/arduinobot_description -- -j2 -l2
[0.066s] Invoked command in '/home/marcos/arduinobot_ws/build/arduinobot_description' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/marcos/arduinobot_ws/install/arduinobot_py_examples:/home/marcos/ros2_ws/install/turtle_catch_them_all:/home/marcos/ros2_ws/install/my_py_pkg:/home/marcos/ros2_ws/install/exo1_py:/opt/ros/humble /usr/bin/cmake --build /home/marcos/arduinobot_ws/build/arduinobot_description -- -j2 -l2
[0.096s] Invoking command in '/home/marcos/arduinobot_ws/build/arduinobot_description': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/marcos/arduinobot_ws/install/arduinobot_py_examples:/home/marcos/ros2_ws/install/turtle_catch_them_all:/home/marcos/ros2_ws/install/my_py_pkg:/home/marcos/ros2_ws/install/exo1_py:/opt/ros/humble /usr/bin/cmake --install /home/marcos/arduinobot_ws/build/arduinobot_description
[0.104s] -- Install configuration: ""
[0.111s] -- Execute custom install script
[0.114s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/base_plate.STL
[0.114s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/basement.STL
[0.115s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/claw_support.STL
[0.115s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/forward_drive_arm.STL
[0.118s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/horizontal_arm.STL
[0.119s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/left_finger.STL
[0.119s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/link.STL
[0.119s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/pi_camera.STL
[0.119s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/plate.STL
[0.119s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/right_finger.STL
[0.119s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/round_plate.STL
[0.119s] -- Up-to-date symlink: /home/marcos/arduinobot_ws/install/arduinobot_description/share/arduinobot_description/meshes/servo_plate.STL
